,Company/Brand,Stage,Amount($),HeadQuarter,What_it_does,Sector,Funding_Year,Founded,Founders,Investor,Startup_Age
192,Aviom India Housing Finance,Series A,1000000.0,New Delhi,Delhi based housing finance company.,Finance,2018,2016,unknown,unknown,2
193,GenRobotic,Seed,1000000.0,Trivandrum,A Robotic Company.,Services,2018,2016,unknown,unknown,2
194,HeyHolidays,Seed,1000000.0,Bangalore,"HeyHolidays, a global player in online vacation rentals.",Transportation & Logistics,2018,2016,unknown,unknown,2
195,Pratilipi,Series A,4300000.0,Bangalore,Amazon's Kindle Direct Publishing for Indian Languages,Education,2018,2016,unknown,unknown,2
196,SectorQube,Seed,1000000.0,Ernakulam,SectorQube develops smart kitchen devices that make food automatically.,Technology,2018,2016,unknown,unknown,2
197,Food Memories,Seed,1000000.0,Ahmedabad,Iconic Indian Delicacies from the most renowned vendors of India Delivered Globally.,Food & Beverages,2018,2016,unknown,unknown,2
198,ZAMROO,Seed,1000000.0,India,Zamroo is a growing mobile marketplace that allows users to buy and sell locally.,E-commerce,2018,2016,unknown,unknown,2
199,Silversparro Technologies Pvt. Ltd,Seed,300000.0,Gurgaon,Silversparro is a deep learning technology solution provider.,Technology,2018,2016,unknown,unknown,2
200,Creator’s Gurukul,Angel,1000000.0,Gurgaon,A coworking space provider.,Services,2018,2016,unknown,unknown,2
201,Emflux Motors,Seed,364846.0,Bangalore,Emflux Motors is committed to bring clean and sustainable energy into a state of universal acceptance through technological innovation.,Engineering,2018,2016,unknown,unknown,2
202,Tricog Health Services Pvt Ltd,Series A,4000000.0,Bangalore,Predictive Healthcare Analytics Company,Healthcare,2018,2016,unknown,unknown,2
203,Scapic,Seed,500000.0,Bangalore,Virtual/Augmented Reality Start Up .,Technology,2018,2016,unknown,unknown,2
204,6Degree,Seed,400000.0,Mumbai,A fashion enterprise that provides a launchpad to fashion talent and brands using a tech enabled platform,Lifestyle,2018,2016,unknown,unknown,2
205,Chrysalis (EZ Vidya),Seed,1000000.0,Chennai,Chrysalis (EZ Vidya) is India’s leading educational research and innovation organization,Education,2018,2016,unknown,unknown,2
206,Ekincare,Series A,1500000.0,Hyderabad,EKincare empowers you to take charge of your health by enabling you to monitor critical medical info and make it available anywhere.,Healthcare,2018,2016,unknown,unknown,2
207,Streo,Seed,1000000.0,Gurgaon,"Live stream music from nightclubs, bars & festivals!",Media & Entertainment,2018,2016,unknown,unknown,2
208,Groww,Seed,120000.0,Kormangala,Groww offers a new way of investing money.,Finance,2018,2016,unknown,unknown,2
209,Cell Propulsion,Seed,1000000.0,Bangalore,Cell Propulsion is an electric mobility startup that designs autonomous electric vehicles.,Technology,2018,2016,unknown,unknown,2
210,Chezuba,Angel,1000000.0,Hyderabad,Chezuba is a web-based platform enabling skilled professionals to volunteer online with Non-profits worldwide,Technology,2018,2016,unknown,unknown,2
211,Ontrack Technologies Pvt. Ltd,Seed,1000000.0,Bangalore,Ontrack provides affordable independent transport to those dependent on cabs and autos for commute by renting bikes on a monthly basis.,Transportation & Logistics,2018,2016,unknown,unknown,2
212,Wealthtrust,Seed,500000.0,Mumbai,Wealthtrust offers a wealth manager application that enables its users to invest and manage their investments online.,Technology,2018,2016,unknown,unknown,2
213,Faclon Labs,Seed,1000000.0,Mumbai,Faclon is an IoT and data analytics based tech startup building products to make cities and villages smart.,Technology,2018,2016,unknown,unknown,2
214,Awign Enterprises,Seed,1000000.0,Bangalore,Operations and manpower outsourcing startup,E-commerce,2018,2016,unknown,unknown,2
215,CollPoll,Seed,1000000.0,Bangalore,World-class Enterprise System for Education.,Education,2018,2016,unknown,unknown,2
216,Zyla Health,Seed,1000000.0,New Delhi,Zyla is transforming the way healthcare is delivered in India with specific focus on high-risk chronic patients.,Healthcare,2018,2016,unknown,unknown,2
217,Hubhopper,Series A,500000.0,Delhi,Get your daily dose of interest as summaries from news and magazine stories .,Media & Entertainment,2018,2016,unknown,unknown,2
218,Rubix108 Technologies,Seed,1000000.0,Pune,Rubix Total App makes it effortless for Institutes to send home important information and updates about the day’s learning experiences.,Technology,2018,2016,unknown,unknown,2
219,Workflexi,Seed,1000000.0,Bangalore,"Be Smart, Work on Contract,Be Smart, Hire on Contract",Human Resources,2018,2016,unknown,unknown,2
220,Streak,Seed,1000000.0,Bangalore,Algorithmic trading platform.,Finance,2018,2016,unknown,unknown,2
221,Kuants,Seed,1000000.0,Gurgaon,Algorithmic trading platform.,Finance,2018,2016,unknown,unknown,2
222,NiYO Solutions,Series A,13200000.0,Bangalore,NiYO is a fintech company that helps salaried employees access company benefits and other financial services.,Finance,2018,2016,unknown,unknown,2
223,Hippo Video,Seed,1000000.0,Chennai,A video recording and sharing software.,Technology,2018,2016,unknown,unknown,2
224,Satvacart,Seed,1000000.0,Gurgaon,Satvacart is a Gurgaon’s largest online supermarket,E-commerce,2018,2016,unknown,unknown,2
225,Daaki,Angel,1000000.0,Bangalore,Sports Nutrition startup,Healthcare,2018,2016,unknown,unknown,2
226,Simulanis,Seed,500000.0,New Delhi,A Delhi-based Augmented Reality and Virtual Reality technology development company.,Media & Entertainment,2018,2016,unknown,unknown,2
227,MY CHIRAAG CAB,Seed,1000000.0,Jaipur,MY CHIRAAG CAB SERVICES PVT LTD,Transportation & Logistics,2018,2016,unknown,unknown,2
228,WOTU,Seed,1000000.0,Bangalore,It operates a business-to-business e-commerce portal for food and beverages.,Food & Beverages,2018,2016,unknown,unknown,2
229,Flathalt,Angel,50000.0,Gurgaon,FInd your Customized Home here.,Technology,2018,2016,unknown,unknown,2
230,True Elements,Seed,1000000.0,Pune,True elements offers a range of high-quality snacks and supplements that are inspired by natural foods consumed by our ancestors.,Food & Beverages,2018,2016,unknown,unknown,2
231,Trendlyne Technologies,Seed,200000.0,Bangalore,Trendlyne Technologies is a stock market analytics platform and marketplace for retail investors.,Finance,2018,2016,unknown,unknown,2
232,Planys Technologies,Series A,1000000.0,Chennai,Planys Technologies is India’s first and only manufacturer of compact ROVs providing underwater robotic inspection and survey solutions.,Technology,2018,2016,unknown,unknown,2
233,HealthPlix,Series A,3000000.0,Bangalore,HealthPlix is a healthtech startup,Healthcare,2018,2016,unknown,unknown,2
234,dishq,Seed,400000.0,Bangalore,dishq leverages food science and machine learning (AI) to understand and predict people's tastes.,Technology,2018,2016,unknown,unknown,2
235,Entropik Technology,Seed,1100000.0,Bangalore,The boundaries between Human and Machines are shrinking fast.,Technology,2018,2016,unknown,unknown,2
236,myHQ,Series A,500000.0,Delhi,myHQ turns your everyday coffee space into a perfect work zone. Get an amazing work environment without paying any rent.,Real Estate,2018,2016,unknown,unknown,2
237,Trell,Seed,1250000.0,Bangalore,Trell is a location based network which helps you in exploring amazing experiences and annotating places around you.,Technology,2018,2016,unknown,unknown,2
238,Kidovators (by GyanLab),Seed,180000.0,Bangalore,Building future human capital through 21st Century Skills programs for K-12,Technology,2018,2016,unknown,unknown,2
239,Log 9 Materials,Seed,1000000.0,Uttar Pradesh,Log 9 Materials is a nano-materials manufacturing and RnD startup,Technology,2018,2016,unknown,unknown,2
240,VTION,Seed,1000000.0,Gurgaon,VTION is a media technology innovation firm aiming to solve key problems in the media based ecosystem.,Media & Entertainment,2018,2016,unknown,unknown,2
241,HousingMan.com,Seed,1000000.0,Bangalore,"New Apartments, Flats for Sale in Bangalore",Technology,2018,2016,unknown,unknown,2
242,Steradian Semiconductors,Seed,1000000.0,Bangalore,It is a fabless semiconductor company focused on CMOS millimeter wave products for Radar.,Technology,2018,2016,unknown,unknown,2
243,RupeeCircle,Seed,1000000.0,Mumbai,RupeeCircle is a new age finance company.,Finance,2018,2016,unknown,unknown,2
244,Wooden Street,Series A,1000000.0,Jaipur,Woodenstreet.com ensures to fulfill customer’s unique furniture requirements by crafting one-of-a-kind furniture pieces.,Real Estate,2018,2016,unknown,unknown,2
245,The Ken,Series A,1500000.0,Bangalore,The Ken is India’s first subscriptions-only business news site,Media & Entertainment,2018,2016,unknown,unknown,2
246,SaffronStays,Seed,2000000.0,Mumbai,SaffronStays connects travellers to India's Incredible hosts.,Technology,2018,2016,unknown,unknown,2
247,Vebbler,Seed,1000000.0,Bangalore,A personal network for close people,Media & Entertainment,2018,2016,unknown,unknown,2
248,Foyr,Series A,4200000.0,Pune,"Foyr.com is India's first online, automated interior designer",Real Estate,2018,2016,unknown,unknown,2
249,MEngage,Seed,175000.0,Jaipur,MEngage is a mass consumer engagement application for doctors on both android and IOS platforms.,Healthcare,2018,2016,unknown,unknown,2
250,Inner Being Wellness,Angel,1000000.0,Hyderabad,"Inner Being Wellness manufactures beauty, wellness, and nutrition products.",Technology,2018,2016,unknown,unknown,2
251,Kobster,Seed,1000000.0,Chennai,Kobster is a pioneer of B2B eProcurement and an eMarketplace providing Corporates an end-to-end solution for their procure-to-pay cycle.,E-commerce,2018,2016,unknown,unknown,2
252,Wishberry,Series A,1000000.0,Mumbai,Wishberry is a rewards-based crowdfunding platform that enables users to raise funds for their creative and innovative ideas.,Finance,2018,2016,unknown,unknown,2
253,McXtra,Seed,1300000.0,Andheri,McXtra is a digital insurance broking startup.,Finance,2018,2016,unknown,unknown,2
254,Magic Crate,Seed,1000000.0,Bangalore,"Magic Crate is a theme based stimulating, fun and learning activity box for 4-8 year olds that is mailed to your doorstep every month.",Education,2018,2016,unknown,unknown,2
255,SmartVizX,Seed,1450000.0,Noida,It is a Virtual Reality Solutions StartUp,Media & Entertainment,2018,2016,unknown,unknown,2
256,MySEODoc,Seed,1000000.0,Delhi,"SEO, PPC, Search Engine Marketing, Social Media Optimization, Content Marketing, Brand Reputation Management",Technology,2018,2016,unknown,unknown,2
257,ENLYFT DIGITAL SOLUTIONS PRIVATE LIMITED,Seed,1000000.0,Pune,Digital Marketing Agency,Technology,2018,2016,unknown,unknown,2
258,Scale Labs,Seed,1000000.0,Delhi,Scale Labs is a cross border e-commerce solutions provider that drives global trade for brands.,Technology,2018,2016,unknown,unknown,2
259,HungerBox,Series A,4500000.0,Bangalore,HungerBox is a full stack B2B F&B technology company delivering food solutions for the corporates in India.,Food & Beverages,2018,2016,unknown,unknown,2
260,Biryani By Kilo,Seed,1000000.0,Noida,BBK delivers both authentic taste of Hyderabadi and Lucknowi Biryani prepared in individual earthen Handis with the freshest ingredients.,Food & Beverages,2018,2016,unknown,unknown,2
261,Wholesome Habits (EAT Anytime),Seed,500000.0,Mumbai,Wholesome Habits (EAT Anytime) is a healthy snacks Company.,Food & Beverages,2018,2016,unknown,unknown,2
262,GoBumpr,Seed,600000.0,Mylapore,Car Service and Bike Service Mobile App,Engineering,2018,2016,unknown,unknown,2
263,Fixpocket,Seed,250000.0,Ahmedabad,Fixpocket is a internet-based startup.,Technology,2018,2016,unknown,unknown,2
264,edureka!,Series A,2000000.0,Bangalore,"Edureka is the fastest growing online learning platform that offers live, instructor-led courses for professionals from various industries.",Education,2018,2016,unknown,unknown,2
265,Hashtag Loyalty Private Limited,Seed,1000000.0,Mumbai,Hashtag Loyalty is a customer engagement and marketing automation tool for local businesses.,E-commerce,2018,2016,unknown,unknown,2
266,Wow Express,Series A,4500000.0,Mumbai,"WOW, as customers react to his studiously taught, trained, polite and courteous nature.",Technology,2018,2016,unknown,unknown,2
267,ZunRoof,Angel,1000000.0,Gurgaon,ZunRoof is a rooftop focused solar startup.,Energy,2018,2016,unknown,unknown,2
268,Eggoz,Angel,1000000.0,Indore,Eggoz is a full-stack layer poultry business operator & service provider .,Food & Beverages,2018,2016,unknown,unknown,2
269,Sqrrl Fintech,Seed,1000000.0,Gurgaon,Personal Finance,Finance,2018,2016,unknown,unknown,2
270,GalaxyCard,Seed,1000000.0,Noida,GalaxyCard is a mobile based Instant credit card.,Finance,2018,2016,unknown,unknown,2
271,IndiQube,Series A,15000000.0,Bangalore,IndiQube is a provider of co-working spaces based in Bengaluru.,Real Estate,2018,2016,unknown,unknown,2
272,EGK Foods,Seed,1000000.0,Mumbai,A food processing enterprise registered with StartUp India .,Food & Beverages,2018,2016,unknown,unknown,2
273,NirogStreet,Seed,300000.0,Gurgaon,NirogStreet is an Ayurvedic doctor discovery and appointment booking platform where patients can easily find doctors and fix consultation.,Healthcare,2018,2016,unknown,unknown,2
274,Pixr8,Seed,50000.0,Ghaziabad,Pixr8 is a global media platform dedicated to Start-ups and business organisations for promoting entrepreneurship work.,Services,2018,2016,unknown,unknown,2
275,Nivesh.com,Seed,1000000.0,Noida,Nivesh.com is a mass market mutual funds investment platform.,Finance,2018,2016,unknown,unknown,2
276,Theranosis Life Sciences,Seed,1000000.0,Hyderabad,A fully functioning cell culture facility and molecular biology setup.,Healthcare,2018,2016,unknown,unknown,2
277,Poshmiles Online Solutions Private Limited,Seed,1000000.0,Bangalore,Poshmiles aims to help point travellers to long weekend trips at popular and undiscovered destinations based on budget & interest.,Transportation & Logistics,2018,2016,unknown,unknown,2
278,Reculta,Seed,1000000.0,Noida,A campus recruitment solution provider.,Education,2018,2016,unknown,unknown,2
279,Orbo.ai,Seed,1000000.0,Mumbai,Orbo is a computer vision and deep facial technology company.,Technology,2018,2016,unknown,unknown,2
280,Inntot Technologies,Seed,1000000.0,Kochi,"Inntot Technologies, is a technology driven company.",Technology,2018,2016,unknown,unknown,2
281,Zoctr Health,Seed,1000000.0,Powai,Zoctr Health Network is a first-of-its kind pan-India Home & Telehealth Company,Healthcare,2018,2016,unknown,unknown,2
282,Hey Deedee,Seed,1000000.0,Mumbai,Hey Deedee is a Mumbai-based company that provides solutions to parcel delivery problems.,Transportation & Logistics,2018,2016,unknown,unknown,2
283,DigiConnectt Technologys,Seed,125000.0,Bangalore,A technology company focused on introducing products that will accelerate and enhance sales productivity and effectiveness .,Technology,2018,2016,unknown,unknown,2
284,Locus.sh,Series A,4000000.0,Bangalore,Locus is an intelligent logistics automation platform.,Transportation & Logistics,2018,2016,unknown,unknown,2
